frs_id,facility_name,facility_name_2,facility_name_3,total_releases_on-off-site_lbs,radius,total_persons,land_area,water_area,pop_density,minority_pop,households,housing_units,households_public_assistance,persons_below_poverty_level,white_pop,pct_wh,african_american_pop,pct_aa,hispanic_origin_pop,pct_hi,asian_pacific_islander_pop,pct_api,american_indian_pop,pct_ai,multiracial_pop,pct_mr,child_5_0_pop,minors_17_0_pop,adults_18_plus_pop,seniors_65_plus_pop,less_than_9th_grade_pop,grades_9_12_pop,high_school_diploma_pop,some_college_pop,bs_ba_more_pop,income_less_15k_house,pct_less_15k,income_15k_25k_house,pct_15k_25k,income_25k_50k_house,pct_25k_50k,income_50k_75k_house,pct_50k_75k,income_greater_75k_house,pct_greater_75k,acs_pop,city_name,county_name,state,tri_facility_id,latitude,longitude,latitude_2,longitude_2
110000540317,CALUMET LUBRICANTS & WAXES LLC,CALUMET LUBRICANTS & WAXES LLC,"CALUMET LUBRICANTS & WAXES LLC.3333 MIDWAY ST, SHREVEPORT LOUISIANA 71109 (CADDO)",218274.36,3,63346,26.7388,1.563,2369.07,52266,24594,28087,628,37794,11403,0.18,50372,0.7952,932,0.0147,273,0.0043,181,0.0029,1117,0.0176,5106,17576,45770,7743,2509,6167,14743,9483,6262,6922,0.2815,4777,0.1942,6704,0.2726,2604,0.1059,2972,0.1208,62742,SHREVEPORT,CADDO,LA,71109TLSPR3333M,32.470833,-93.790833,32.471,-93.791
110000540317,CALUMET LUBRICANTS & WAXES LLC,CALUMET LUBRICANTS & WAXES LLC,"CALUMET LUBRICANTS & WAXES LLC.3333 MIDWAY ST, SHREVEPORT LOUISIANA 71109 (CADDO)",218274.36,5,137913,72.0348,6.5935,1914.53,93239,55172,61360,1077,66784,46089,0.3342,86873,0.6299,3303,0.0239,1191,0.0086,516,0.0037,3244,0.0235,10249,34787,103126,18031,4272,11153,31189,22949,18178,12358,0.224,9133,0.1655,15106,0.2738,7407,0.1343,9022,0.1635,133946,SHREVEPORT,CADDO,LA,71109TLSPR3333M,32.470833,-93.790833,32.471,-93.791
110000554828,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,"MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV.1300 S FORT ST HES DEPT, DETROIT MICHIGAN 48217 (WAYNE)",161557.85,3,96662,26.4697,1.2223,3651.78,46996,35301,41500,2271,52941,60544,0.6263,20926,0.2165,22811,0.236,821,0.0085,834,0.0086,13538,0.1401,7954,27447,69215,11073,7454,10631,22160,15310,6496,7494,0.2123,5554,0.1573,10515,0.2979,5770,0.1635,6046,0.1713,100071,DETROIT,WAYNE,MI,48217MRTHN1300S,42.282182,-83.158756,42.282,-83.159
110000554828,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,"MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV.1300 S FORT ST HES DEPT, DETROIT MICHIGAN 48217 (WAYNE)",161557.85,5,285105,62.4323,3.6408,4566.62,108869,101850,117775,5614,143610,203962,0.7154,41512,0.1456,57210,0.2007,2721,0.0095,1780,0.0062,35129,0.1232,22978,81754,203351,32038,20338,26340,61177,47718,24645,19436,0.1908,15026,0.1475,29069,0.2854,17832,0.1751,20139,0.1977,289982,DETROIT,WAYNE,MI,48217MRTHN1300S,42.282182,-83.158756,42.282,-83.159
110000554828,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,"MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV.1300 S FORT ST HES DEPT, DETROIT MICHIGAN 48217 (WAYNE)",161557.85,1,8207,3.0256,0.0612,2712.36,5846,3222,3867,99,4090,3064,0.3733,4114,0.5013,1511,0.1841,57,0.0069,44,0.0054,929,0.1132,591,2047,6160,1149,547,982,2195,1547,489,609,0.189,412,0.1279,1134,0.352,497,0.1543,476,0.1477,8543,DETROIT,WAYNE,MI,48217MRTHN1300S,42.282182,-83.158756,42.282,-83.159
110000583850,INTERNATIONAL WAXES INC,INTERNATIONAL WAXES INC,"INTERNATIONAL WAXES INC.45 RT 446, SMETHPORT PENNSYLVANIA 16749 (MCKEAN)",805475.47,1,124,3.0745,0.0548,40.46,2,50,59,2,42,122,0.9839,0,0,0,0,0,0,0,0,2,0.0161,9,29,96,18,3,9,50,22,14,7,0.14,5,0.1,12,0.24,11,0.22,13,0.26,131,SMETHPORT,MCKEAN,PA,16749QKRSTINTER,41.860556,-78.445,41.861,-78.445
110000583850,INTERNATIONAL WAXES INC,INTERNATIONAL WAXES INC,"INTERNATIONAL WAXES INC.45 RT 446, SMETHPORT PENNSYLVANIA 16749 (MCKEAN)",805475.47,5,3895,77.1466,0.5374,50.49,91,1543,1795,55,1270,3827,0.9825,16,0.0041,40,0.0103,11,0.0028,4,0.001,37,0.0095,235,866,3029,763,106,277,1463,688,416,248,0.1607,225,0.1458,395,0.256,328,0.2126,362,0.2346,3825,SMETHPORT,MCKEAN,PA,16749QKRSTINTER,41.860556,-78.445,41.861,-78.445
110000583850,INTERNATIONAL WAXES INC,INTERNATIONAL WAXES INC,"INTERNATIONAL WAXES INC.45 RT 446, SMETHPORT PENNSYLVANIA 16749 (MCKEAN)",805475.47,3,838,28.5517,0.1957,29.35,16,323,379,8,290,822,0.9809,9,0.0107,1,0.0012,1,0.0012,0,0,6,0.0072,45,200,638,132,15,49,343,149,90,48,0.1486,41,0.1269,86,0.2663,77,0.2384,85,0.2632,881,SMETHPORT,MCKEAN,PA,16749QKRSTINTER,41.860556,-78.445,41.861,-78.445
110000590842,HUNT SOUTHLAND REFINING CO-SANDERSVILLE,HUNT SOUTHLAND REFINING CO-SANDERSVILLE,"HUNT SOUTHLAND REFINING CO-SANDERSVILLE.HWY 11 N, SANDERSVILLE MISSISSIPPI 39477 (JONES)",13227.34,1,101,2.925,0.0058,34.53,24,40,47,1,37,78,0.7723,22,0.2178,0,0,0,0,1,0.0099,0,0,9,20,81,14,7,9,22,19,6,5,0.125,8,0.2,12,0.3,11,0.275,2,0.05,87,SANDERSVILLE,JONES,MS,39477STHLNHIGHW,31.8167,-89.0089,31.817,-89.009
110000590842,HUNT SOUTHLAND REFINING CO-SANDERSVILLE,HUNT SOUTHLAND REFINING CO-SANDERSVILLE,"HUNT SOUTHLAND REFINING CO-SANDERSVILLE.HWY 11 N, SANDERSVILLE MISSISSIPPI 39477 (JONES)",13227.34,3,1732,28.3035,0.0475,61.2,797,644,744,23,835,940,0.5427,553,0.3193,18,0.0104,1,6.0E-4,211,0.1218,27,0.0156,137,453,1280,254,148,205,383,344,88,152,0.236,125,0.1941,210,0.3261,162,0.2516,40,0.0621,1655,SANDERSVILLE,JONES,MS,39477STHLNHIGHW,31.8167,-89.0089,31.817,-89.009
110000595124,CHS INC  LAUREL REFINERY,CHS INC  LAUREL REFINERY,"CHS INC  LAUREL REFINERY.803 HWY 212 S, LAUREL MONTANA 59044 (YELLOWSTONE)",256227.5,1,1773,2.9356,0.2837,603.86,122,812,882,4,735,1697,0.9571,3,0.0017,58,0.0327,2,0.0011,32,0.018,39,0.022,132,397,1376,262,78,147,484,297,103,137,0.1687,125,0.1539,296,0.3645,119,0.1466,127,0.1564,1794,LAUREL,YELLOWSTONE,MT,59044CNXRF803HI,45.65922,-108.76778,45.659,-108.768
110000595124,CHS INC  LAUREL REFINERY,CHS INC  LAUREL REFINERY,"CHS INC  LAUREL REFINERY.803 HWY 212 S, LAUREL MONTANA 59044 (YELLOWSTONE)",256227.5,3,9508,27.4557,1.3569,346.31,585,3812,4004,49,2441,9093,0.9564,27,0.0028,231,0.0243,39,0.0041,131,0.0138,218,0.0229,612,2412,7096,1436,151,531,2379,1909,1332,410,0.1076,543,0.1424,1061,0.2783,899,0.2358,1038,0.2723,9501,LAUREL,YELLOWSTONE,MT,59044CNXRF803HI,45.65922,-108.76778,45.659,-108.768
110000595339,EXXONMOBIL OIL CORP JOL IET REFINERY,EXXONMOBIL OIL CORP JOL IET REFINERY,"EXXONMOBIL OIL CORP JOL IET REFINERY.INTERSTATE 55 & ARSENAL RD EAST, CHANNAHON ILLINOIS 60410 (WILL)",607517.14,3,4135,26.462,1.695,156.27,331,1420,1482,6,206,3975,0.9613,36,0.0087,234,0.0566,10,0.0024,8,0.0019,107,0.0259,192,960,3176,368,19,112,1024,940,595,34,0.0239,33,0.0232,132,0.093,194,0.1366,998,0.7028,4091,CHANNAHON,WILL,IL,60434MBLJLINTER,41.413831,-88.18346,41.414,-88.183
110000595339,EXXONMOBIL OIL CORP JOL IET REFINERY,EXXONMOBIL OIL CORP JOL IET REFINERY,"EXXONMOBIL OIL CORP JOL IET REFINERY.INTERSTATE 55 & ARSENAL RD EAST, CHANNAHON ILLINOIS 60410 (WILL)",607517.14,5,24564,72.8077,5.0643,337.38,3003,8223,8782,75,3395,22961,0.9347,437,0.0178,2115,0.0861,208,0.0085,42,0.0017,916,0.0373,1732,7249,17315,2025,143,841,4810,5618,3738,376,0.0457,216,0.0263,1340,0.163,1624,0.1975,4470,0.5436,23922,CHANNAHON,WILL,IL,60434MBLJLINTER,41.413831,-88.18346,41.414,-88.183
110000595339,EXXONMOBIL OIL CORP JOL IET REFINERY,EXXONMOBIL OIL CORP JOL IET REFINERY,"EXXONMOBIL OIL CORP JOL IET REFINERY.INTERSTATE 55 & ARSENAL RD EAST, CHANNAHON ILLINOIS 60410 (WILL)",607517.14,1,1,2.9965,0.2163,0.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CHANNAHON,WILL,IL,60434MBLJLINTER,41.413831,-88.18346,41.414,-88.183
110000595348,CITGO PETROLEUM CORP LEMONT REFINERY,CITGO PETROLEUM CORP LEMONT REFINERY,"CITGO PETROLEUM CORP LEMONT REFINERY.135TH ST & NEW AVE, LEMONT ILLINOIS 60439 (WILL)",176631.6,3,30059,27.6466,0.5367,1087.25,10706,9491,9940,122,6547,23397,0.7784,1984,0.066,7407,0.2464,905,0.0301,141,0.0047,3633,0.1209,2113,8476,21583,2846,1272,1937,6383,5795,3549,503,0.053,507,0.0534,2147,0.2262,2212,0.2331,4177,0.4401,30071,LEMONT,WILL,IL,60439NCLCR135TH,41.64925,-88.05529,41.648,-88.055
110000595348,CITGO PETROLEUM CORP LEMONT REFINERY,CITGO PETROLEUM CORP LEMONT REFINERY,"CITGO PETROLEUM CORP LEMONT REFINERY.135TH ST & NEW AVE, LEMONT ILLINOIS 60439 (WILL)",176631.6,1,117,2.8778,0.2072,40.59,9,48,50,0,17,113,0.9658,0,0,8,0.0684,0,0,0,0,4,0.0342,6,21,96,17,2,13,29,24,21,4,0.0833,2,0.0417,15,0.3125,11,0.2292,19,0.3958,136,LEMONT,WILL,IL,60439NCLCR135TH,41.64925,-88.05529,41.648,-88.055
110000597248,CITGO PETROLEUM CORP,CITGO PETROLEUM CORP,"CITGO PETROLEUM CORP.1601 HWY 108 E, SULPHUR LOUISIANA 70665 (CALCASIEU PARISH)",1538189.1,3,4154,24.8479,3.4872,167.16,435,1506,1604,16,479,3836,0.9234,163,0.0392,138,0.0332,62,0.0149,14,0.0034,78,0.0188,270,1120,3033,503,89,94,505,611,1059,77,0.0511,87,0.0578,166,0.1102,286,0.1899,690,0.4582,3779,SULPHUR,CALCASIEU PARISH,LA,70602CTGPTHIGHW,30.171958,-93.319905,30.193,-93.34
110000597248,CITGO PETROLEUM CORP,CITGO PETROLEUM CORP,"CITGO PETROLEUM CORP.1601 HWY 108 E, SULPHUR LOUISIANA 70665 (CALCASIEU PARISH)",1538189.1,1,194,2.472,0.6437,78.4,18,64,68,0,3,182,0.9381,5,0.0258,7,0.0361,3,0.0155,1,0.0052,3,0.0155,13,57,137,18,4,4,19,33,66,0,0,2,0.0313,3,0.0469,12,0.1875,47,0.7344,196,SULPHUR,CALCASIEU PARISH,LA,70602CTGPTHIGHW,30.171958,-93.319905,30.193,-93.34
110000597337,CONVENT REFINERY,CONVENT REFINERY,"CONVENT REFINERY.FOOT OF SUNSHINE BRIDGE- LA HW Y 44, CONVENT LOUISIANA 70723 (ST JAMES PARISH)",373567.23,1,37,2.9238,0.1639,12.62,20,13,16,0,18,17,0.4595,20,0.5405,0,0,0,0,0,0,0,0,1,3,34,11,4,6,8,4,0,2,0.1538,3,0.2308,3,0.2308,3,0.2308,1,0.0769,31,CONVENT,ST JAMES PARISH,LA,70723TXCRFFOOTO,30.10846,-90.89677,30.108,-90.897
110000597337,CONVENT REFINERY,CONVENT REFINERY,"CONVENT REFINERY.FOOT OF SUNSHINE BRIDGE- LA HW Y 44, CONVENT LOUISIANA 70723 (ST JAMES PARISH)",373567.23,3,2355,24.2915,3.385,96.96,1633,628,756,1,889,730,0.31,1609,0.6832,19,0.0081,2,8.0E-4,0,0,14,0.0059,128,533,1822,215,149,303,819,567,100,83,0.1322,171,0.2723,114,0.1815,189,0.301,223,0.3551,2281,CONVENT,ST JAMES PARISH,LA,70723TXCRFFOOTO,30.10846,-90.89677,30.108,-90.897
110000597337,CONVENT REFINERY,CONVENT REFINERY,"CONVENT REFINERY.FOOT OF SUNSHINE BRIDGE- LA HW Y 44, CONVENT LOUISIANA 70723 (ST JAMES PARISH)",373567.23,5,7654,70.7581,7.8857,108.17,4330,2521,2851,5,2259,3414,0.446,4079,0.5329,151,0.0197,30,0.0039,17,0.0022,114,0.0149,511,1914,5740,833,236,659,2124,1336,850,274,0.1087,363,0.144,554,0.2198,497,0.1971,818,0.3245,6844,CONVENT,ST JAMES PARISH,LA,70723TXCRFFOOTO,30.10846,-90.89677,30.108,-90.897
110000597471,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,"CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY.1756 OLD HWY 7, COTTON VALLEY LOUISIANA 71018 (WEBSTER PARISH)",27176.44,3,1326,27.7939,0.11,47.72,513,551,699,1,593,819,0.6176,480,0.362,11,0.0083,2,0.0015,4,0.003,21,0.0158,82,332,995,227,45,200,347,136,65,155,0.2813,36,0.0653,173,0.314,66,0.1198,69,0.1252,1170,COTTON VALLEY,WEBSTER PARISH,LA,71018KRRMCLA7SO,32.800556,-93.412778,32.801,-93.413
110000597471,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,"CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY.1756 OLD HWY 7, COTTON VALLEY LOUISIANA 71018 (WEBSTER PARISH)",27176.44,1,479,2.9144,0.0278,164.32,192,204,255,0,223,290,0.6054,179,0.3737,4,0.0084,1,0.0021,2,0.0042,7,0.0146,42,131,348,69,17,78,124,47,18,62,0.3039,12,0.0588,62,0.3039,23,0.1127,22,0.1078,419,COTTON VALLEY,WEBSTER PARISH,LA,71018KRRMCLA7SO,32.800556,-93.412778,32.801,-93.413
110000597499,CALUMET LUBRICANTS CO LP,CALUMET LUBRICANTS CO LP,"CALUMET LUBRICANTS CO LP.10234 HWY 157, PRINCETON LOUISIANA 71067 (BOSSIER PARISH)",414.15,3,4193,27.9613,0.007,149.97,1032,1561,1771,18,1562,3280,0.7823,749,0.1786,184,0.0439,13,0.0031,22,0.0052,131,0.0312,334,1161,3033,463,42,382,1012,519,191,185,0.1185,210,0.1345,469,0.3004,201,0.1288,296,0.1896,3729,PRINCETON,BOSSIER PARISH,LA,71067CLMTRHC62B,32.58902,-93.51468,32.589,-93.515
110000597499,CALUMET LUBRICANTS CO LP,CALUMET LUBRICANTS CO LP,"CALUMET LUBRICANTS CO LP.10234 HWY 157, PRINCETON LOUISIANA 71067 (BOSSIER PARISH)",414.15,1,527,3.3308,0,158.34,150,179,199,3,235,388,0.7362,120,0.2277,15,0.0285,3,0.0057,3,0.0057,14,0.0266,37,153,375,58,5,65,151,38,7,26,0.1453,31,0.1732,68,0.3799,20,0.1117,28,0.1564,495,PRINCETON,BOSSIER PARISH,LA,71067CLMTRHC62B,32.58902,-93.51468,32.589,-93.515
110000600378,SILVER EAGLE REFINING-EVANSTON,SILVER EAGLE REFINING-EVANSTON,"SILVER EAGLE REFINING-EVANSTON.2990 COUNTY RD 180, EVANSTON WYOMING 82930 (UINTA)",8880.02,5,6,79.7518,0.0137,0.08,0,3,3,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,0,0,1,0.3333,0,0,1,0.3333,5,EVANSTON,UINTA,WY,82931XBWHYI80EX,41.260556,-110.806944,41.261,-110.807
110000600378,SILVER EAGLE REFINING-EVANSTON,SILVER EAGLE REFINING-EVANSTON,"SILVER EAGLE REFINING-EVANSTON.2990 COUNTY RD 180, EVANSTON WYOMING 82930 (UINTA)",8880.02,1,0,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EVANSTON,UINTA,WY,82931XBWHYI80EX,41.260556,-110.806944,41.261,-110.807
110000600378,SILVER EAGLE REFINING-EVANSTON,SILVER EAGLE REFINING-EVANSTON,"SILVER EAGLE REFINING-EVANSTON.2990 COUNTY RD 180, EVANSTON WYOMING 82930 (UINTA)",8880.02,3,2,28.0499,0.0078,0.08,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,EVANSTON,UINTA,WY,82931XBWHYI80EX,41.260556,-110.806944,41.261,-110.807
110000600840,WESTERN REFINING BLOOMFIELD TERMINAL,WESTERN REFINING BLOOMFIELD TERMINAL,"WESTERN REFINING BLOOMFIELD TERMINAL.50 COUNTY RD 4990, BLOOMFIELD NEW MEXICO 87413 (SAN JUAN)",11033.06,3,10391,27.6844,0.4219,375.34,5321,3621,3969,28,4224,7069,0.6803,55,0.0053,3338,0.3212,40,0.0038,1793,0.1726,1435,0.1381,988,3157,7235,1160,393,856,2372,1598,739,595,0.1643,354,0.0978,841,0.2323,577,0.1593,1010,0.2789,10138,BLOOMFIELD,SAN JUAN,NM,87413BLMFLNO50C,36.698761,-107.975395,36.699,-107.975
110000600840,WESTERN REFINING BLOOMFIELD TERMINAL,WESTERN REFINING BLOOMFIELD TERMINAL,"WESTERN REFINING BLOOMFIELD TERMINAL.50 COUNTY RD 4990, BLOOMFIELD NEW MEXICO 87413 (SAN JUAN)",11033.06,1,1761,3.0342,0.0944,580.38,980,576,630,7,852,1095,0.6218,12,0.0068,564,0.3203,5,0.0028,391,0.222,258,0.1465,183,558,1203,175,48,139,358,359,90,121,0.2101,89,0.1545,76,0.1319,118,0.2049,129,0.224,1643,BLOOMFIELD,SAN JUAN,NM,87413BLMFLNO50C,36.698761,-107.975395,36.699,-107.975
110000600840,WESTERN REFINING BLOOMFIELD TERMINAL,WESTERN REFINING BLOOMFIELD TERMINAL,"WESTERN REFINING BLOOMFIELD TERMINAL.50 COUNTY RD 4990, BLOOMFIELD NEW MEXICO 87413 (SAN JUAN)",11033.06,5,14588,77.8212,0.7114,187.45,7122,5111,5575,39,5897,10246,0.7024,83,0.0057,4728,0.3241,45,0.0031,2152,0.1475,2062,0.1413,1268,4260,10328,1646,575,1291,3498,2281,1018,804,0.1573,504,0.0986,1296,0.2536,742,0.1452,1483,0.2902,14517,BLOOMFIELD,SAN JUAN,NM,87413BLMFLNO50C,36.698761,-107.975395,36.699,-107.975
110000600886,HOLLYFRONTIER NAVAJO REFINING LLC - LEA REFINERY,HOLLYFRONTIER NAVAJO REFINING LLC - LEA REFINERY,"HOLLYFRONTIER NAVAJO REFINING LLC - LEA REFINERY.7406 S MAIN 5 MI S OF LOVINGTON ON HW 18, LOVINGTON NEW MEXICO 88260 (LEA)",5351.3,3,120,28.0314,0.0606,4.27,50,40,44,1,19,100,0.8333,0,0,49,0.4083,0,0,2,0.0167,18,0.15,11,36,83,12,10,9,10,14,10,1,0.025,6,0.15,9,0.225,7,0.175,5,0.125,69,LOVINGTON,LEA,NM,88260LRFNNSOUTH,32.880278,-103.302778,32.88,-103.303
110000600886,HOLLYFRONTIER NAVAJO REFINING LLC - LEA REFINERY,HOLLYFRONTIER NAVAJO REFINING LLC - LEA REFINERY,"HOLLYFRONTIER NAVAJO REFINING LLC - LEA REFINERY.7406 S MAIN 5 MI S OF LOVINGTON ON HW 18, LOVINGTON NEW MEXICO 88260 (LEA)",5351.3,1,2,3.2485,0.0047,0.62,1,1,1,0,0,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOVINGTON,LEA,NM,88260LRFNNSOUTH,32.880278,-103.302778,32.88,-103.303
110000600886,HOLLYFRONTIER NAVAJO REFINING LLC - LEA REFINERY,HOLLYFRONTIER NAVAJO REFINING LLC - LEA REFINERY,"HOLLYFRONTIER NAVAJO REFINING LLC - LEA REFINERY.7406 S MAIN 5 MI S OF LOVINGTON ON HW 18, LOVINGTON NEW MEXICO 88260 (LEA)",5351.3,5,2878,78.8586,0.2188,36.49,1831,873,979,11,988,2010,0.6984,80,0.0278,1706,0.5928,4,0.0014,47,0.0163,737,0.2561,281,911,1967,265,236,221,261,404,147,126,0.1443,158,0.181,212,0.2428,100,0.1145,146,0.1672,2071,LOVINGTON,LEA,NM,88260LRFNNSOUTH,32.880278,-103.302778,32.88,-103.303
110000606746,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,"VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY.ONE VALERO WAY, ARDMORE OKLAHOMA 73401 (CARTER)",98349.2,3,13543,27.4506,0.6468,493.35,5300,5486,6272,252,6079,8605,0.6354,1887,0.1393,1099,0.0811,183,0.0135,1307,0.0965,1560,0.1152,1048,3462,10080,2041,671,854,3371,1993,1484,1029,0.1876,796,0.1451,1557,0.2838,851,0.1551,774,0.1411,12634,ARDMORE,CARTER,OK,73401TTLPTHIGHW,34.20569,-97.10417,34.206,-97.104
110000606746,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,"VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY.ONE VALERO WAY, ARDMORE OKLAHOMA 73401 (CARTER)",98349.2,1,156,2.7968,0.1491,55.89,32,64,72,0,32,127,0.8141,5,0.0321,3,0.0192,3,0.0192,7,0.0449,16,0.1026,8,35,122,27,10,2,23,16,29,15,0.2344,2,0.0313,9,0.1406,5,0.0781,19,0.2969,113,ARDMORE,CARTER,OK,73401TTLPTHIGHW,34.20569,-97.10417,34.206,-97.104
110000606746,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,"VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY.ONE VALERO WAY, ARDMORE OKLAHOMA 73401 (CARTER)",98349.2,5,25169,77.0251,1.5799,326.76,8397,10155,11478,456,10805,17336,0.6888,2495,0.0991,1807,0.0718,415,0.0165,2266,0.09,2657,0.1056,1878,6304,18865,4034,1305,1737,6372,4136,3066,1747,0.172,1506,0.1483,2920,0.2875,1696,0.167,1653,0.1628,24342,ARDMORE,CARTER,OK,73401TTLPTHIGHW,34.20569,-97.10417,34.206,-97.104
110000741760,TWO WASTEWATER TREATMENT UNIT,TWO WASTEWATER TREATMENT UNIT,"TWO WASTEWATER TREATMENT UNIT.1819 WOODVILLE RD, OREGON OHIO 43616 (LUCAS)",6317.3,3,66535,26.9541,1.3741,2468.45,22131,26282,30763,2267,33863,48697,0.7319,10564,0.1588,9383,0.141,339,0.0051,388,0.0058,6548,0.0984,5773,18338,48197,7657,2466,6713,16127,11426,3889,8287,0.3153,3793,0.1443,7461,0.2839,3784,0.144,3382,0.1287,64071,OREGON,LUCAS,OH,43616TWWST1819W,41.62876,-83.505312,41.629,-83.505
110000741760,TWO WASTEWATER TREATMENT UNIT,TWO WASTEWATER TREATMENT UNIT,"TWO WASTEWATER TREATMENT UNIT.1819 WOODVILLE RD, OREGON OHIO 43616 (LUCAS)",6317.3,1,12799,3.1217,0,4100.16,4084,4774,5492,413,7099,9675,0.7559,1298,0.1014,2294,0.1792,65,0.0051,89,0.007,1672,0.1306,1312,3886,8913,1168,437,1411,3045,1973,511,1642,0.3439,708,0.1483,1461,0.306,764,0.16,470,0.0984,12313,OREGON,LUCAS,OH,43616TWWST1819W,41.62876,-83.505312,41.629,-83.505
110000746658,ULTRAMAR INC WILMINGTON REFINERY,ULTRAMAR INC WILMINGTON REFINERY,"ULTRAMAR INC WILMINGTON REFINERY.2402 E. ANAHEIM STREET, WILMINGTON CALIFORNIA 90744 (LOS ANGELES)",171298.3,3,152550,23.0952,5.1273,6605.25,138685,45116,49157,3633,86099,56763,0.3721,16870,0.1106,103010,0.6753,17072,0.1119,1524,0.01,60321,0.3954,12720,44985,107564,11627,19123,13683,20878,21678,13154,7502,0.1663,6664,0.1477,12554,0.2783,7246,0.1606,10581,0.2345,154070,WILMINGTON,LOS ANGELES,CA,90748NNPCF2402E,33.7783,-118.2351,33.778,-118.235
110000746658,ULTRAMAR INC WILMINGTON REFINERY,ULTRAMAR INC WILMINGTON REFINERY,"ULTRAMAR INC WILMINGTON REFINERY.2402 E. ANAHEIM STREET, WILMINGTON CALIFORNIA 90744 (LOS ANGELES)",171298.3,5,484857,60.0619,18.6781,8072.63,394468,159535,171668,9903,213852,194422,0.401,56451,0.1164,246728,0.5089,82518,0.1702,4220,0.0087,147247,0.3037,35236,125560,359297,46804,45864,35411,67835,85724,66461,21941,0.1375,19495,0.1222,40163,0.2518,28825,0.1807,48229,0.3023,482191,WILMINGTON,LOS ANGELES,CA,90748NNPCF2402E,33.7783,-118.2351,33.778,-118.235
110000746658,ULTRAMAR INC WILMINGTON REFINERY,ULTRAMAR INC WILMINGTON REFINERY,"ULTRAMAR INC WILMINGTON REFINERY.2402 E. ANAHEIM STREET, WILMINGTON CALIFORNIA 90744 (LOS ANGELES)",171298.3,1,3295,2.7771,0.3331,1186.37,3149,882,939,24,1953,1324,0.4018,137,0.0416,2977,0.9035,47,0.0143,40,0.0121,1747,0.5302,281,1006,2289,286,564,407,378,255,76,177,0.2007,82,0.093,236,0.2676,195,0.2211,86,0.0975,3036,WILMINGTON,LOS ANGELES,CA,90748NNPCF2402E,33.7783,-118.2351,33.778,-118.235
110000747568,KINDER MORGAN TRANSMIX CO LLC,KINDER MORGAN TRANSMIX CO LLC,"KINDER MORGAN TRANSMIX CO LLC.918 RT 910, INDIANOLA PENNSYLVANIA 15051 (ALLEGHENY)",897.82,1,1226,3.2027,0,382.8,80,524,566,6,173,1160,0.9462,16,0.0131,14,0.0114,38,0.031,2,0.0016,10,0.0082,44,273,953,198,15,43,198,163,357,18,0.0344,30,0.0573,78,0.1489,53,0.1011,217,0.4141,1102,INDIANOLA,ALLEGHENY,PA,15051MRCNRSTATE,40.571179,-79.863385,40.571,-79.863
