frs_id, RADIUS_OF_AREA, CENTER_LATITUDE, CENTER_LONGITUDE, TOTAL_PERSONS, LAND_AREA, WATER_AREA, POPULATION_DENSITY, MINORITY_POPULATION, HOUSEHOLDS, HOUSING_UNITS, HOUSEHOLDS_PUBLIC_ASSISTANCE, PERSONS_BELOW_POVERTY_LEVEL, WHITE_POPULATION,pct_wh, AFRICAN_AMERICAN_POPULATION,pct_aa, HISPANIC_ORIGIN_POPULATION,pct_hi, ASIAN_PACIFIC_ISLANDER_POP,pct_api, AMERICAN_INDIAN_POPULATION,pct_ai, OTHER_MULTIRACIAL_POPULATION,pct_mr, CHILD_5_0_POPULATION, MINORS_17_0_POPULATION, ADULTS_18_PLUS_POPULATION, SENIORS_65_PLUS_POPULATION, LESS_THAN_9TH_GRADE_POPULATION, GRADES_9_12_POPULATION, HIGH_SCHOOL_DIPLOMA_POPULATION, SOME_COLLEGE_POPULATION, BS_BA_OR_MORE_POPULATION, INCOME_LESS_15K_HSHLDS,pct_less_15k, INCOME_15K_25K_HSHLDS,pct_15k_25k, INCOME_25K_50K_HSHLDS,pct_25k_50k, INCOME_50K_75K_HSHLDS,pct_50k_75k, INCOME_GREATER_75K_HSHLDS,pct_greater_75k, ACS_POPULATION
110000476164,1,33.83937,-118.23673,11677,3.1207,0.004,3741.69,10990,3283,3379,45,2662,2415,0.2068,4208,0.3604,4109,0.3519,2512,0.2151,63,0.0054,2479,0.2123,664,2856,8821,1599,743,586,2190,2574,1793,286,0.0871,174,0.0530,531,0.1617,658,0.2004,1607,0.4895,11338
110000476235,3,33.774469,-118.290696,184778,26.6809,1.6397,6925.48,139390,60509,63754,3018,72640,93479,0.5059,11061,0.0599,102912,0.5569,22196,0.1201,1634,0.0088,56408,0.3053,13060,48124,136654,21801,15975,14283,29429,32492,27030,6777,0.1120,6423,0.1061,14000,0.2314,11073,0.1830,22307,0.3687,189278
110000476235,5,33.774469,-118.290696,381122,66.5225,11.7516,5729.22,275967,126829,133345,4680,123566,181291,0.4757,22741,0.0597,165952,0.4354,78790,0.2067,2891,0.0076,95409,0.2503,24809,94432,286690,49691,26894,24594,57108,67764,72368,12385,0.0977,12413,0.0979,27145,0.2140,22587,0.1781,51555,0.4065,380102
110000476235,1,33.774469,-118.290696,9067,2.9805,0.1142,3042.05,7355,2579,2815,120,4313,4326,0.4771,613,0.0676,5955,0.6568,705,0.0778,74,0.0082,3350,0.3695,741,2699,6368,802,1118,584,1324,1242,832,296,0.1148,223,0.0865,666,0.2582,466,0.1807,755,0.2927,8577
110000476315,3,33.87461,-118.16412,312438,27.9507,0.3063,11178.2,266634,89017,93698,4621,130252,123702,0.3959,49434,0.1582,181260,0.5801,31721,0.1015,2521,0.0081,105059,0.3363,25356,94007,218431,23942,29509,23869,47587,49014,27400,10062,0.1130,10437,0.1172,24512,0.2754,18414,0.2069,26269,0.2951,306720
110000476315,1,33.87461,-118.16412,32843,3.1299,0,10493.12,29241,9123,9593,438,16016,12411,0.3779,5515,0.1679,19443,0.5920,3926,0.1195,238,0.0072,10753,0.3274,2707,9927,22916,2390,2739,2921,5746,5251,2073,1309,0.1435,1020,0.1118,2801,0.3070,2151,0.2358,2160,0.2368,32919
110000476413,3,33.80542,-118.22565,196372,27.0593,1.1491,7257.1,176351,56639,60554,4108,94979,65606,0.3341,24535,0.1249,112934,0.5751,36212,0.1844,1707,0.0087,68312,0.3479,15321,55969,140403,18265,20849,15952,26949,30952,20462,8186,0.1445,7819,0.1380,13970,0.2466,9978,0.1762,15957,0.2817,196051
110000476413,1,33.80542,-118.22565,14460,3.0722,0.0608,4706.88,13570,3817,3943,194,7214,3143,0.2174,2236,0.1546,5673,0.3923,5290,0.3658,93,0.0064,3699,0.2558,1005,3961,10500,1832,1558,1206,2566,2517,1820,737,0.1931,592,0.1551,897,0.2350,701,0.1837,1202,0.3149,15661
110000481611,3,35.295278,-118.921111,17791,28.2238,0.0555,630.35,16110,4124,4378,374,11884,8546,0.4804,174,0.0098,15858,0.8913,111,0.0062,283,0.0159,8678,0.4878,1962,6204,11587,1075,4221,1464,2263,905,354,701,0.1700,527,0.1278,1590,0.3855,813,0.1971,517,0.1254,17933
110000481611,5,35.295278,-118.921111,56704,78.3096,0.0633,724.1,49493,14014,15204,1230,31990,26718,0.4712,2339,0.0412,45880,0.8091,884,0.0156,942,0.0166,25821,0.4554,6248,20762,35941,3294,9620,5074,6782,4358,1017,2130,0.1520,1918,0.1369,4547,0.3245,2536,0.1810,2036,0.1453,51771
110000481611,1,35.295278,-118.921111,1388,3.1849,0.0097,435.68,1089,346,383,29,930,831,0.5987,12,0.0086,1054,0.7594,5,0.0036,20,0.0144,519,0.3739,122,456,932,132,267,147,207,67,78,61,0.1763,35,0.1012,169,0.4884,55,0.1590,48,0.1387,1414
110000481684,1,35.39536,-119.04653,1827,3.0786,0.0808,593.55,528,757,847,87,1051,1463,0.8008,65,0.0356,387,0.2118,17,0.0093,20,0.0109,264,0.1445,148,440,1387,235,75,223,307,347,142,175,0.2312,164,0.2166,164,0.2166,110,0.1453,120,0.1585,1748
110000481684,3,35.39536,-119.04653,81065,27.7887,0.4443,2917.18,33895,30563,34053,2308,38227,57543,0.7098,4656,0.0574,24549,0.3028,2211,0.0273,1529,0.0189,15126,0.1866,7143,22283,58782,8723,4185,7982,14403,16700,7195,5751,0.1882,4032,0.1319,7736,0.2531,4852,0.1588,7896,0.2584,80137
110000481755,3,35.038889,-120.589722,5397,26.4322,0.9569,204.19,1192,2235,2691,7,1161,4699,0.8707,39,0.0072,861,0.1595,174,0.0322,50,0.0093,435,0.0806,222,864,4533,1343,108,220,965,1365,1284,152,0.0680,223,0.0998,359,0.1606,308,0.1378,1088,0.4868,5334
110000481755,5,35.038889,-120.589722,23787,62.6611,15.9587,379.62,8848,8893,10083,169,8296,18619,0.7827,197,0.0083,7430,0.3124,699,0.0294,255,0.0107,4017,0.1689,1291,5052,18735,4513,1611,1305,3981,5318,3681,810,0.0911,1021,0.1148,2550,0.2867,1443,0.1623,3064,0.3445,23218
110000481755,1,35.038889,-120.589722,456,2.8428,0,160.33,178,153,165,1,123,339,0.7434,4,0.0088,141,0.3092,23,0.0504,17,0.0373,73,0.1601,32,119,337,51,9,32,97,96,56,10,0.0654,9,0.0588,32,0.2092,27,0.1765,79,0.5163,485
110000481817,3,34.929609,-120.511998,3849,28.1835,0.5229,136.56,3053,905,944,93,1147,2171,0.5640,92,0.0239,2721,0.7069,182,0.0473,101,0.0262,1303,0.3385,316,1265,2584,263,260,260,473,603,235,70,0.0773,126,0.1392,168,0.1856,379,0.4188,209,0.2309,3433
110000481817,1,34.929609,-120.511998,21,3.0364,0.0975,6.88,21,4,6,0,20,2,0.0952,0,0.0000,21,1.0000,0,0.0000,0,0.0000,19,0.9048,0,9,12,0,7,2,2,1,0,1,0.2500,1,0.2500,4,1.0000,0,0.0000,0,0.0000,24
110000482772,1,38.0634,-122.1353,3044,2.9349,0.2191,1037,1055,1222,1295,5,294,2203,0.7237,207,0.0680,438,0.1439,244,0.0802,18,0.0059,371,0.1219,156,751,2293,320,40,83,316,775,630,96,0.0786,59,0.0483,167,0.1367,260,0.2128,555,0.4542,2560
110000482772,3,38.0634,-122.1353,25457,17.1546,11.2801,1483.98,8631,10122,10732,224,3333,18443,0.7245,1431,0.0562,3077,0.1209,2875,0.1129,133,0.0052,2575,0.1012,1202,5923,19534,3212,446,563,2951,6745,7157,632,0.0624,540,0.0533,1542,0.1523,1632,0.1612,5953,0.5881,25132
110000483245,5,38.016594,-122.115392,95345,64.5048,14.0443,1478.11,33496,37949,40115,787,17614,70232,0.7366,3504,0.0368,16378,0.1718,9456,0.0992,633,0.0066,11520,0.1208,4932,19711,75634,12176,2068,3666,14256,24188,23232,3319,0.0875,2525,0.0665,7074,0.1864,6837,0.1802,18786,0.4950,92102
110000483245,3,38.016594,-122.115392,40556,22.7378,5.6143,1783.65,13448,15970,16861,302,8020,30823,0.7600,1569,0.0387,6968,0.1718,3022,0.0745,322,0.0079,4820,0.1188,2156,8508,32048,4660,776,1928,6562,10546,8380,1680,0.1052,1181,0.0740,2865,0.1794,2920,0.1828,7531,0.4716,37494
110000483245,1,38.016594,-122.115392,8038,3.0799,0.0155,2609.84,2547,3081,3303,101,2057,6294,0.7830,372,0.0463,1521,0.1892,353,0.0439,82,0.0102,937,0.1166,400,1481,6557,736,121,630,1533,2186,1235,453,0.1470,301,0.0977,757,0.2457,576,0.1870,1169,0.3794,7164
110000483254,1,38.025771,-122.11613,1434,2.7304,0.4527,525.34,387,592,654,13,355,1165,0.8124,51,0.0356,245,0.1709,39,0.0272,17,0.0119,163,0.1137,76,239,1196,114,21,127,282,410,239,75,0.1267,72,0.1216,148,0.2500,151,0.2551,210,0.3547,1273
110000483254,3,38.025771,-122.11613,38105,20.9091,7.1675,1822.41,12750,15334,16308,300,8108,28764,0.7549,1589,0.0417,6601,0.1732,2751,0.0722,325,0.0085,4675,0.1227,2009,7964,30141,4364,806,1892,6314,10171,7131,1731,0.1129,1180,0.0770,2824,0.1842,2843,0.1854,6710,0.4376,34949
110000483487,5,38.0436,-122.2532,125719,50.8267,26.9556,2473.48,84791,45638,49569,1843,30583,51451,0.4093,22220,0.1767,27547,0.2191,29315,0.2332,922,0.0073,21811,0.1735,7528,28369,97350,15580,5423,5851,19391,29896,24540,4177,0.0915,4068,0.0891,7922,0.1736,9262,0.2029,20191,0.4424,125574
110000483487,3,38.0436,-122.2532,37299,17.4312,10.6268,2139.79,26955,13275,14280,413,7799,12976,0.3479,7222,0.1936,6569,0.1761,11576,0.3104,205,0.0055,5321,0.1427,2254,8438,28861,4198,997,1294,5366,9192,8013,1033,0.0778,1229,0.0926,1748,0.1317,2761,0.2080,6614,0.4982,37045
110000483487,1,38.0436,-122.2532,2704,2.4729,0.6632,1093.6,1772,952,1054,73,1043,1236,0.4571,658,0.2433,689,0.2548,321,0.1187,28,0.0104,462,0.1709,215,786,1918,251,147,167,302,599,348,95,0.0998,183,0.1922,176,0.1849,164,0.1723,283,0.2973,2642
110000486304,5,21.309854,-158.111997,41424,27.8007,43.8912,1490.04,33649,11834,13063,239,5305,8620,0.2081,1099,0.0265,5018,0.1211,17817,0.4301,86,0.0021,13801,0.3332,3279,12036,29389,3139,639,882,7099,8293,5845,465,0.0393,338,0.0286,1419,0.1199,1800,0.1521,7065,0.5970,36834
110000486304,3,21.309854,-158.111997,7154,11.9472,17.9717,598.79,5191,2002,2695,51,1063,2121,0.2965,198,0.0277,701,0.0980,2892,0.4042,18,0.0025,1925,0.2691,498,1627,5527,858,63,91,1445,1702,1287,164,0.0819,20,0.0100,176,0.0879,314,0.1568,1459,0.7288,6961
110000486304,1,21.309854,-158.111997,0,2.0487,0.6573,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
110000486322,5,21.304371,-158.0937,61342,30.6017,45.3627,2004.54,49795,18132,19818,428,7391,12842,0.2094,1929,0.0314,7429,0.1211,27222,0.4438,138,0.0022,19211,0.3132,5035,17752,43590,4495,1075,1061,9742,12983,8684,637,0.0351,519,0.0286,2408,0.1328,3215,0.1773,9877,0.5447,54091
110000486322,3,21.304371,-158.0937,17202,13.3616,14.5073,1287.45,14361,4647,5251,141,2380,3140,0.1825,432,0.0251,2018,0.1173,7775,0.4520,31,0.0018,5825,0.3386,1390,4893,12310,1504,277,380,2982,3285,2096,305,0.0656,74,0.0159,538,0.1158,689,0.1483,2636,0.5672,15015
110000486322,1,21.304371,-158.0937,0,2.7295,0.3418,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
110000490139,5,48.830142,-122.692114,13829,45.8067,34.7354,301.89,3009,5085,5562,326,3839,11337,0.8198,136,0.0098,1216,0.0879,439,0.0317,886,0.0641,1030,0.0745,941,3698,10131,1672,228,575,2124,2952,2583,602,0.1184,397,0.0781,1085,0.2134,896,0.1762,1783,0.3506,13172
110000490139,1,48.830142,-122.692114,165,3.0861,0.0057,53.34,33,68,79,1,33,136,0.8242,1,0.0061,14,0.0848,5,0.0303,11,0.0667,12,0.0727,5,30,135,33,2,4,27,45,30,7,0.1029,4,0.0588,17,0.2500,10,0.1471,22,0.3235,143
110000490139,3,48.830142,-122.692114,2573,18.1657,10.5539,141.64,390,1012,1239,32,448,2239,0.8702,12,0.0047,139,0.0540,26,0.0101,160,0.0622,136,0.0529,123,544,2029,439,24,85,405,633,461,90,0.0889,60,0.0593,274,0.2708,147,0.1453,342,0.3379,2160
110000490157,5,48.8864,-122.7353,11871,46.3144,31.6686,256.31,1706,4791,6676,210,2940,10566,0.8901,106,0.0089,751,0.0633,356,0.0300,160,0.0135,684,0.0576,723,2728,9142,1852,225,540,2142,2740,2107,496,0.1035,334,0.0697,1272,0.2655,985,0.2056,1535,0.3204,11334
110000490157,1,48.8864,-122.7353,7,3.0485,0.0238,2.23,1,2,3,0,2,7,1.0000,0,0.0000,1,0.1429,0,0.0000,0,0.0000,0,0.0000,0,2,5,1,0,0,1,1,1,0,0.0000,0,0.0000,0,0.0000,1,0.5000,1,0.5000,6
110000490157,3,48.8864,-122.7353,3812,19.3205,8.6056,197.31,666,1471,2089,33,957,3290,0.8631,45,0.0118,259,0.0679,175,0.0459,60,0.0157,242,0.0635,300,990,2822,432,24,185,683,720,583,181,0.1230,65,0.0442,316,0.2148,318,0.2162,449,0.3052,3493
110000490549,5,47.257694,-122.395259,213069,67.3984,10.9751,3161.33,85394,81556,88657,4164,66542,138079,0.6480,20846,0.0978,25768,0.1209,23449,0.1101,4018,0.0189,26677,0.1252,14762,50846,162223,21037,5910,10613,37849,49345,34928,10253,0.1257,8153,0.1000,20766,0.2546,16547,0.2029,27315,0.3349,205960
110000490549,1,47.257694,-122.395259,17,2.8063,0.3153,6.09,7,2,2,0,3,10,0.5882,2,0.1176,0,0.0000,1,0.0588,0,0.0000,5,0.2941,0,0,17,0,0,0,2,3,1,1,0.5000,0,0.0000,2,1.0000,1,0.5000,1,0.5000,10
110000490549,3,47.257694,-122.395259,61728,23.8179,4.2868,2591.65,27669,23964,26565,1816,22463,37427,0.6063,7452,0.1207,8017,0.1299,7135,0.1156,1816,0.0294,7898,0.1279,4216,14652,47076,5028,1777,3931,11065,14435,9109,4504,0.1879,2436,0.1017,6005,0.2506,4211,0.1757,6917,0.2886,57400
110000493555,3,40.7729,-81.4151,50375,28.0664,0.2106,1794.84,9789,20664,23054,1025,23048,41073,0.8153,6652,0.1320,1053,0.0209,154,0.0031,216,0.0043,2281,0.0453,3603,12625,37749,7018,1446,3932,15017,9273,3684,4379,0.2119,3562,0.1724,6235,0.3017,3648,0.1765,3294,0.1594,50370
110000493555,1,40.7729,-81.4151,2876,3.1836,0,903.27,575,1186,1321,84,1304,2317,0.8056,385,0.1339,38,0.0132,4,0.0014,17,0.0059,153,0.0532,226,732,2144,401,108,306,972,413,53,264,0.2226,155,0.1307,391,0.3297,203,0.1712,131,0.1105,2695
110000493555,5,40.7729,-81.4151,120573,78.0615,0.4327,1544.59,25074,50054,56235,2363,50839,96793,0.8028,17858,0.1481,2527,0.0210,602,0.0050,444,0.0037,4876,0.0404,7878,27824,92749,19169,3409,9642,34707,22307,12370,9980,0.1994,8375,0.1673,15298,0.3056,8822,0.1762,8853,0.1769,118541
110000494983,3,36.12266,-96.00048,53088,26.2315,1.9671,2023.82,14768,24320,28297,991,19053,39832,0.7503,4828,0.0909,3604,0.0679,494,0.0093,3525,0.0664,4409,0.0831,3211,10445,42643,6341,1113,3195,9420,9836,13550,4590,0.1887,3099,0.1274,6764,0.2781,3507,0.1442,6617,0.2721,50687
110000494983,1,36.12266,-96.00048,3849,2.6358,0.4397,1460.17,1784,1867,2113,158,2344,2187,0.5682,874,0.2271,342,0.0889,64,0.0166,318,0.0826,405,0.1052,468,1090,2758,308,78,259,544,610,685,789,0.4226,188,0.1007,468,0.2507,194,0.1039,300,0.1607,3916
110000494983,5,36.12266,-96.00048,163050,75.349,3.3419,2163.93,62487,72286,82922,2911,67528,106450,0.6529,26249,0.1610,16433,0.1008,1968,0.0121,10194,0.0625,18190,0.1116,11635,36325,126725,20604,4964,9785,28938,31446,32725,14283,0.1976,10129,0.1401,21907,0.3031,10900,0.1508,15320,0.2119,156366
110000497793,1,29.061054,-95.672676,261,3.0878,0,84.46,48,90,110,4,74,237,0.9080,8,0.0307,39,0.1494,0,0.0000,1,0.0038,16,0.0613,18,70,191,29,5,26,50,42,30,19,0.2111,8,0.0889,14,0.1556,10,0.1111,33,0.3667,206
110000497793,3,29.061054,-95.672676,7134,28.2147,0.0998,252.84,2085,2579,2881,32,2153,5715,0.8011,814,0.1141,1140,0.1598,23,0.0032,43,0.0060,540,0.0757,466,1971,5163,977,284,579,1293,1716,586,297,0.1152,296,0.1148,447,0.1733,485,0.1881,844,0.3273,6519
110000499069,3,40.866389,-111.911389,62640,27.7387,0.3152,2258.21,8262,20723,21713,286,12830,56600,0.9036,456,0.0073,4630,0.0739,1841,0.0294,311,0.0050,3432,0.0548,6371,19397,43242,7092,356,1605,7333,13509,12950,1474,0.0711,1321,0.0637,4393,0.2120,4612,0.2226,8105,0.3911,59789
110000499069,1,40.866389,-111.911389,8735,3.0797,0.0028,2836.49,1362,2698,2778,24,1758,7800,0.8930,47,0.0054,890,0.1019,209,0.0239,56,0.0064,624,0.0714,1050,3070,5666,577,49,209,944,1967,1488,159,0.0589,99,0.0367,537,0.1990,804,0.2980,966,0.3580,8282
110000500798,3,47.781544,-122.394959,50246,11.8868,16.6384,4227.05,11248,21613,22976,390,7682,40332,0.8027,1559,0.0310,2486,0.0495,5161,0.1027,366,0.0073,2828,0.0563,2180,9453,40794,9746,671,945,6055,11670,16689,1585,0.0733,1568,0.0725,4399,0.2035,3788,0.1753,9875,0.4569,48296
110000500798,1,47.781544,-122.394959,3925,1.3956,1.8479,2812.56,623,1523,1594,18,447,3370,0.8586,17,0.0043,101,0.0257,336,0.0856,19,0.0048,184,0.0469,165,844,3081,685,17,68,308,951,1590,98,0.0643,80,0.0525,258,0.1694,183,0.1202,954,0.6264,4052
110000501993,3,27.810775,-97.436658,38223,19.8465,7.062,1925.93,33414,12919,15097,266,22440,28267,0.7395,2743,0.0718,30536,0.7989,87,0.0023,294,0.0077,6833,0.1788,2998,9935,28288,4934,4911,4986,7277,3937,1282,3677,0.2846,2557,0.1979,3493,0.2704,1311,0.1015,893,0.0691,33112
110000501993,1,27.810775,-97.436658,2636,2.8074,0.3381,938.81,2317,922,1067,15,2346,1953,0.7409,159,0.0603,2137,0.8107,8,0.0030,14,0.0053,501,0.1901,180,680,1956,341,282,543,460,283,14,298,0.3232,279,0.3026,203,0.2202,53,0.0575,32,0.0347,2707
110000501993,5,27.810775,-97.436658,86092,48.1112,29.0412,1789.44,72989,30196,34492,847,47727,66158,0.7685,5268,0.0612,67257,0.7812,326,0.0038,581,0.0067,13759,0.1598,6447,22624,63468,11841,10016,9651,16529,11037,4747,7557,0.2503,5270,0.1745,8550,0.2832,3736,0.1237,3277,0.1085,78249
110000502901,3,29.739444,-95.006944,39193,20.3627,8.02,1924.75,27880,13332,16102,243,18962,22993,0.5867,6334,0.1616,20723,0.5287,560,0.0143,255,0.0065,9051,0.2309,3481,11593,27600,3864,3633,3383,6741,7552,2578,2040,0.1530,1837,0.1378,4011,0.3009,2474,0.1856,2927,0.2195,40357
110000502901,1,29.739444,-95.006944,2014,3.019,0.1293,667.25,1833,624,752,6,1019,1096,0.5442,235,0.1167,1590,0.7895,10,0.0050,13,0.0065,660,0.3277,173,643,1372,164,462,274,292,191,81,155,0.2484,107,0.1715,186,0.2981,124,0.1987,78,0.1250,2047
110000502901,5,29.739444,-95.006944,74297,59.3246,18.8713,1252.37,47444,25749,29999,377,31586,45193,0.6083,12553,0.1690,33143,0.4461,1060,0.0143,528,0.0071,14963,0.2014,6416,21897,52400,7463,5287,5690,12471,14536,5587,3427,0.1331,3123,0.1213,7080,0.2750,4633,0.1799,6444,0.2503,72771
110000504918,3,27.832011,-97.525582,6893,21.2772,6.4353,323.95,4404,2340,2564,4,2601,5458,0.7918,136,0.0197,4183,0.6068,35,0.0051,34,0.0049,1231,0.1786,500,2062,4831,704,321,743,1124,1313,454,244,0.1043,233,0.0996,579,0.2474,427,0.1825,635,0.2714,6340
110000504918,1,27.832011,-97.525582,247,2.9455,0.153,83.82,164,79,85,0,114,203,0.8219,7,0.0283,156,0.6316,3,0.0121,0,0.0000,34,0.1377,10,65,182,14,5,25,46,74,24,0,0.0000,20,0.2532,23,0.2911,20,0.2532,32,0.4051,258
110000504918,5,27.832011,-97.525582,26538,63.866,15.6193,415.53,16797,9196,9977,69,10424,21945,0.8269,684,0.0258,15793,0.5951,145,0.0055,182,0.0069,3583,0.1350,2196,7717,18821,2678,1373,2266,5047,4949,2389,1381,0.1502,1152,0.1253,1916,0.2084,1692,0.1840,2493,0.2711,25350
110000505640,3,27.810556,-97.426944,40616,19.0283,7.183,2134.49,35482,13977,16437,342,24249,30230,0.7443,2758,0.0679,32542,0.8012,122,0.0030,309,0.0076,7197,0.1772,3118,10488,30128,5382,5379,5256,7556,4374,1645,3960,0.2833,2711,0.1940,3815,0.2729,1346,0.0963,1060,0.0758,35491
110000505640,1,27.810556,-97.426944,3175,2.6903,0.3375,1180.16,2951,1128,1370,41,2085,1923,0.6057,746,0.2350,2227,0.7014,3,0.0009,12,0.0038,492,0.1550,251,856,2320,344,204,624,464,346,39,391,0.3466,180,0.1596,286,0.2535,88,0.0780,43,0.0381,2787
110000505640,5,27.810556,-97.426944,90957,44.233,35.2062,2056.32,76617,32042,36524,900,50160,70238,0.7722,5398,0.0593,70677,0.7770,389,0.0043,614,0.0068,14319,0.1574,6793,23896,67062,12516,10401,10119,17235,11864,5287,8031,0.2506,5549,0.1732,9095,0.2838,4065,0.1269,3591,0.1121,82865
110000522818,3,36.546786,-119.579404,28029,28.1428,0.0209,995.96,19560,8334,8885,356,13089,18128,0.6468,240,0.0086,17846,0.6367,1084,0.0387,499,0.0178,8079,0.2882,2410,8600,19429,3129,3197,1974,4129,4067,2037,1118,0.1341,1008,0.1210,2128,0.2553,1577,0.1892,2069,0.2483,26608
110000522818,5,36.546786,-119.579404,52311,78.2192,0.5118,668.78,39969,14806,15778,763,24914,31427,0.6008,457,0.0087,36971,0.7068,2003,0.0383,835,0.0160,17590,0.3363,4744,16681,35630,5328,7011,3662,7233,7619,3622,1913,0.1292,1953,0.1319,3732,0.2521,2813,0.1900,3891,0.2628,50952
110000522818,1,36.546786,-119.579404,238,3.1541,0,75.36,148,78,81,2,77,169,0.7101,9,0.0378,138,0.5798,8,0.0336,0,0.0000,52,0.2185,15,66,172,31,23,13,25,45,18,6,0.0769,3,0.0385,16,0.2051,16,0.2051,22,0.2821,217
110000526805,3,35.393611,-119.0525,79980,27.7631,0.4853,2880.8,32959,30288,33699,2177,36597,56870,0.7111,4604,0.0576,23538,0.2943,2369,0.0296,1469,0.0184,14669,0.1834,6850,21733,58247,8869,3795,7608,14154,16661,7680,5563,0.1837,3965,0.1309,7506,0.2478,4724,0.1560,8163,0.2695,78876
110000526805,5,35.393611,-119.0525,259915,77.6745,0.8048,3346.2,143775,88024,96664,6253,115163,161092,0.6198,18476,0.0711,110120,0.4237,9095,0.0350,4612,0.0177,66640,0.2564,23698,78479,181436,25263,18090,20140,40687,47905,24662,13972,0.1587,11195,0.1272,22041,0.2504,14580,0.1656,25525,0.2900,254566
110000526805,1,35.393611,-119.0525,1324,3.1147,0.0136,425.21,479,467,500,10,367,1027,0.7757,33,0.0249,367,0.2772,60,0.0453,12,0.0091,192,0.1450,130,404,920,78,64,59,224,304,218,33,0.0707,43,0.0921,95,0.2034,67,0.1435,242,0.5182,1374
110000537250,5,48.489534,-122.564292,18243,40.264,38.2224,453.08,1924,8031,9029,172,3626,16780,0.9198,111,0.0061,814,0.0446,337,0.0185,204,0.0112,812,0.0445,942,3517,14726,4128,133,784,3178,4807,4479,821,0.1022,748,0.0931,1793,0.2233,1778,0.2214,2796,0.3482,17890
110000537250,3,48.489534,-122.564292,7783,12.2121,15.4628,637.31,955,3492,3828,96,1910,7063,0.9075,54,0.0069,444,0.0570,145,0.0186,104,0.0134,418,0.0537,455,1572,6211,1646,81,443,1526,2012,1522,500,0.1432,418,0.1197,799,0.2288,769,0.2202,988,0.2829,7459
110000537250,1,48.489534,-122.564292,17,1.754,1.372,9.64,1,9,11,0,7,16,0.9412,0,0.0000,1,0.0588,0,0.0000,0,0.0000,1,0.0588,0,1,16,6,1,3,4,3,1,1,0.1111,2,0.2222,2,0.2222,0,0.0000,2,0.2222,16
110000539757,1,30.242155,-93.274386,1294,2.9252,0.019,442.43,451,521,568,12,524,860,0.6646,407,0.3145,27,0.0209,3,0.0023,6,0.0046,20,0.0155,119,355,939,141,52,146,380,176,160,85,0.1631,79,0.1516,202,0.3877,86,0.1651,70,0.1344,1261
110000539757,3,30.242155,-93.274386,11255,24.5828,3.6369,457.84,2235,4323,4724,94,3879,9207,0.8180,1670,0.1484,282,0.0251,57,0.0051,61,0.0054,260,0.0231,819,2912,8343,1495,344,798,2536,2112,1450,506,0.1170,545,0.1261,1158,0.2679,785,0.1816,1200,0.2776,10905
110000539757,5,30.242155,-93.274386,53744,70.2135,8.2127,765.44,16925,22137,24708,371,19188,37714,0.7017,13753,0.2559,1533,0.0285,596,0.0111,211,0.0039,1469,0.0273,3710,12925,40819,7907,2026,3632,10984,9980,8678,3496,0.1579,2983,0.1348,5355,0.2419,3865,0.1746,6016,0.2718,52541
110000540317,1,32.470833,-93.790833,9056,3.1251,0.0054,2897.68,8420,3236,3748,136,6406,672,0.0742,8201,0.9056,113,0.0125,11,0.0012,14,0.0015,157,0.0173,757,2803,6253,826,493,1096,2279,1001,276,1131,0.3495,783,0.2420,802,0.2478,237,0.0732,243,0.0751,8960
110000540317,3,32.470833,-93.790833,63346,26.7388,1.563,2369.07,52266,24594,28087,628,37794,11403,0.1800,50372,0.7952,932,0.0147,273,0.0043,181,0.0029,1117,0.0176,5106,17576,45770,7743,2509,6167,14743,9483,6262,6922,0.2815,4777,0.1942,6704,0.2726,2604,0.1059,2972,0.1208,62742
110000540317,5,32.470833,-93.790833,137913,72.0348,6.5935,1914.53,93239,55172,61360,1077,66784,46089,0.3342,86873,0.6299,3303,0.0239,1191,0.0086,516,0.0037,3244,0.0235,10249,34787,103126,18031,4272,11153,31189,22949,18178,12358,0.2240,9133,0.1655,15106,0.2738,7407,0.1343,9022,0.1635,133946
110000549513,3,30.28638,-93.1448,4994,25.731,2.4187,194.09,2142,1765,1991,28,1270,2902,0.5811,1895,0.3795,106,0.0212,23,0.0046,26,0.0052,149,0.0298,410,1493,3501,505,287,241,1099,930,553,214,0.1212,239,0.1354,362,0.2051,364,0.2062,543,0.3076,4713
110000549513,1,30.28638,-93.1448,246,2.8668,0.264,85.74,24,102,178,0,83,222,0.9024,7,0.0285,4,0.0163,0,0.0000,0,0.0000,17,0.0691,19,58,188,31,19,5,52,36,21,16,0.1569,18,0.1765,12,0.1176,22,0.2157,12,0.1176,206
110000554828,3,42.282182,-83.158756,96662,26.4697,1.2223,3651.78,46996,35301,41500,2271,52941,60544,0.6263,20926,0.2165,22811,0.2360,821,0.0085,834,0.0086,13538,0.1401,7954,27447,69215,11073,7454,10631,22160,15310,6496,7494,0.2123,5554,0.1573,10515,0.2979,5770,0.1635,6046,0.1713,100071
